Creator,Creator ID,Creator in Sanity,Title,Year,Image URL,Filename,Caption
"Renate Erlacher","5Nnn2PqcEKG4dqRP9h4fBC","Yes","Halsschmuck, 2019. Silber, japanische Perlen.","2019","https://artaurea.de/wp-content/uploads/2022/03/Renate-Erlacher_Schmuckdesign_Halsschmuck_6-1.jpg","Renate-Erlacher_Schmuckdesign_Halsschmuck_6-1.jpg","Halsschmuck, 2019. Silber, japanische Perlen."
"Renate Erlacher","5Nnn2PqcEKG4dqRP9h4fBC","Yes","Brosche, 2020. Silber, Epoxidharz, Pigmente.","2020","https://artaurea.de/wp-content/uploads/2022/03/Renate-Erlacher_Schmuckdesign_Brosche-1-1.jpg","Renate-Erlacher_Schmuckdesign_Brosche-1-1.jpg","Brosche, 2020. Silber, Epoxidharz, Pigmente."
"Renate Erlacher","5Nnn2PqcEKG4dqRP9h4fBC","Yes","Ring, 2017. Kupfer, Messing, Silber.","2017","https://artaurea.de/wp-content/uploads/2022/03/Renate-Erlacher_Schmuckdesign_Ring-2-1.jpg","Renate-Erlacher_Schmuckdesign_Ring-2-1.jpg","Ring, 2017. Kupfer, Messing, Silber."
"Pura Ferreiro","MnHq3gipaho0Iv07wkS9es","Yes","Skarabäus, granuliert. Recyclinggold 900.","","https://artaurea.de/wp-content/uploads/2019/09/Pura-Ferreiro_Kaefer.jpg","Pura-Ferreiro_Kaefer.jpg","Skarabäus, granuliert. Recyclinggold 900."
"Pura Ferreiro","MnHq3gipaho0Iv07wkS9es","Yes","Triangel Ohrringe. Recyclinggold 900.","","https://artaurea.de/wp-content/uploads/2019/09/Pura-Ferreiro_Triangel-Earrings.jpg","Pura-Ferreiro_Triangel-Earrings.jpg","Triangel Ohrringe. Recyclinggold 900."
"Pura Ferreiro","MnHq3gipaho0Iv07wkS9es","Yes","Lotos Ohrringe, groß. Silber 925, Vorderseite aus Gold 750.","","https://artaurea.de/wp-content/uploads/2019/09/Pura-Ferreiro_Lotos-Ohrschmuck.jpg","Pura-Ferreiro_Lotos-Ohrschmuck.jpg","Lotos Ohrringe, groß. Silber 925, Vorderseite aus Gold 750."
"Simon Freund","","No","Duftkerze","","https://artaurea.de/wp-content/uploads/2015/08/simon_freund_scented_candle_1.jpg","simon_freund_scented_candle_1.jpg","Duftkerze. Metall, Wachs, Baumwolle,  8 x 7,5 cm"
"Achim Gersmann","","No","Ring Orbit 1. Gold 750, 16 Brillianten. Preis auf Anfrage.","","https://artaurea.de/wp-content/uploads/2013/10/achim-gersmann-orbit-13.jpg","achim-gersmann-orbit-13.jpg","Ring Orbit 1. Gold 750, 16 Brillianten. Preis auf Anfrage."
"Achim Gersmann","","No","Ring Crown QR. Gold 750, zwei Brillianten. Preis auf Anfrage. MJC Winner 2012.","2012","https://artaurea.de/wp-content/uploads/2013/10/achim-gersmann-crown-qr2.jpg","achim-gersmann-crown-qr2.jpg","Ring Crown QR. Gold 750, zwei Brillianten. Preis auf Anfrage. MJC Winner 2012."
"Batho Gündra","5Nnn2PqcEKG4dqRP9h40La","Yes","Halskette Treppenkette. Gold 750. MJC Winner 2011","2011","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-treppenkette1.jpg","batho-guendra-treppenkette1.jpg","Halskette Treppenkette. Gold 750. MJC Winner 2011"
"Batho Gündra","5Nnn2PqcEKG4dqRP9h40La","Yes","Ring. Gelbgold 750, Diamant im Spirit Sun Schliff. MJC Winner 2012","2012","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-ring-e1399402972509.jpg","batho-guendra-ring-e1399402972509.jpg","Ring. Gelbgold 750, Diamant im Spirit Sun Schliff. MJC Winner 2012"
"Bernard Heesen","hEWOpVV05Nk2Wkv6vItpVr","Yes","Krug","","https://artaurea.de/wp-content/uploads/2015/04/Art_Aurea_Bernard-Heesen_photo_def_image.jpg","Art_Aurea_Bernard-Heesen_photo_def_image.jpg","Krug. Glas, 88 x 30 cm"
"Bernard Heesen","hEWOpVV05Nk2Wkv6vItpVr","Yes","Krug","","https://artaurea.de/wp-content/uploads/2015/04/Art_Aurea_Bernard_Heesen_photo_def_image.jpg","Art_Aurea_Bernard_Heesen_photo_def_image.jpg","Krug. Glas, 96 x 40 cm"
"Emil Heger","hEWOpVV05Nk2Wkv6vItGkD","Yes","Drehformen, 1996. Steinzeug, H 120 cm","1996","https://artaurea.de/wp-content/uploads/2016/05/Emil-Heger-Keramik-01_Drehformen.jpg","Emil-Heger-Keramik-01_Drehformen.jpg","Drehformen, 1996. Steinzeug, H 120 cm"
"Emil Heger","hEWOpVV05Nk2Wkv6vItGkD","Yes","Drehformen, 1999. Steinzeug, H 21 cm","1999","https://artaurea.de/wp-content/uploads/2016/05/Emil-Heger-Keramik-02_Drehformen.jpg","Emil-Heger-Keramik-02_Drehformen.jpg","Drehformen, 1999. Steinzeug, H 21 cm"
"Emil Heger","hEWOpVV05Nk2Wkv6vItGkD","Yes","Drehform, 2003. Steinzeug, H 59 cm","2003","https://artaurea.de/wp-content/uploads/2016/05/Emil-Heger-Keramik-03_Drehform.jpg","Emil-Heger-Keramik-03_Drehform.jpg","Drehform, 2003. Steinzeug, H 59 cm"
"Emil Heger","hEWOpVV05Nk2Wkv6vItGkD","Yes","Drehform 15-66, 2015. Steinzeug, H 23 cm","2015","https://artaurea.de/wp-content/uploads/2016/05/Emil-Heger-Keramik-05_Drehform.jpg","Emil-Heger-Keramik-05_Drehform.jpg","Drehform 15-66, 2015. Steinzeug, H 23 cm"
"Sebastian Hepp","5Nnn2PqcEKG4dqRP9h4gpO","Yes","Gefäßobjekte. Stahl, geschmiedet und montiert. 11,","","https://artaurea.de/wp-content/uploads/2021/03/Sebastian-Hepp_Gefaessobjekte_rund-dunkel_Art-Aurea-1.jpg","Sebastian-Hepp_Gefaessobjekte_rund-dunkel_Art-Aurea-1.jpg","Gefäßobjekte. Stahl, geschmiedet und montiert. 11,5 x 7,5 cm. Photo: Sebastian Linder."
"Sebastian Hepp","5Nnn2PqcEKG4dqRP9h4gpO","Yes","Schalenobjekt. Stahl, geschmiedet und montiert,","","https://artaurea.de/wp-content/uploads/2021/03/Sebastian-Hepp_Schalenobjekt_1_1_Art-Aurea-1.jpg","Sebastian-Hepp_Schalenobjekt_1_1_Art-Aurea-1.jpg","Schalenobjekt. Stahl, geschmiedet und montiert, 44 x 11,8 cm. Photo: Sebastian Linder."
"Sebastian Hepp","5Nnn2PqcEKG4dqRP9h4gpO","Yes","Gefäßobjekte. Stahl, geschmiedet und montiert. 22,","","https://artaurea.de/wp-content/uploads/2021/03/Sebastian-Hepp_Gefaessobjekt_flach_Art-Aurea-1.jpg","Sebastian-Hepp_Gefaessobjekt_flach_Art-Aurea-1.jpg","Gefäßobjekte. Stahl, geschmiedet und montiert. 22,8 x 11,5 x 4 cm und 20,8 x 11,2 x 3,6 cm. Photo: Sebastian Linder."
"Hirsch – Woodenheart","5Nnn2PqcEKG4dqRP9h41lq","Yes","Holzschale Una. Schwarznuss, Blattgold 999, H 10 x Ø 24 cm","","https://artaurea.de/wp-content/uploads/2016/05/Hirsch-Wooden-Heart-Una.jpg","Hirsch-Wooden-Heart-Una.jpg","Holzschale Una. Schwarznuss, Blattgold 999, H 10 x Ø 24 cm"
"Kap-Sun Hwang","hEWOpVV05Nk2Wkv6vItIi9","Yes","Gefäß. Porzellan","","https://artaurea.de/wp-content/uploads/2013/12/Hwang-gefaess2-e1401811887256.jpg","Hwang-gefaess2-e1401811887256.jpg","Gefäß. Porzellan"
"Kap-Sun Hwang","hEWOpVV05Nk2Wkv6vItIi9","Yes","Gefäß. Porzellan","","https://artaurea.de/wp-content/uploads/2013/12/Hwang-gefaess-e1401811917950.jpg","Hwang-gefaess-e1401811917950.jpg","Gefäß. Porzellan"
"Kap-Sun Hwang","hEWOpVV05Nk2Wkv6vItIi9","Yes","Vase. Porzellan","","https://artaurea.de/wp-content/uploads/2013/12/Hwang-vase6.jpg","Hwang-vase6.jpg","Vase. Porzellan"
"Koichi Io","MnHq3gipaho0Iv07wkSEZi","Yes","Wirbelgefäß X. Patiniertes Shakudo (Kupfer -3%, Goldlegierung),","","https://artaurea.de/wp-content/uploads/2014/03/koichi-io-whirl-vi-ii.jpg","koichi-io-whirl-vi-ii.jpg","Wirbelgefäß X. Patiniertes Shakudo (Kupfer -3%, Goldlegierung), 33 × 33 × 15 cm."
"Koichi Io","MnHq3gipaho0Iv07wkSEZi","Yes","Wirbelgefäß VI.  999 Silber,","","https://artaurea.de/wp-content/uploads/2014/03/koichi-io-whirl-vi-1.jpg","koichi-io-whirl-vi-1.jpg","Wirbelgefäß VI.  999 Silber, 33 × 33 × 14 cm."
"Koichi Io","MnHq3gipaho0Iv07wkSEZi","Yes","Wirbelgefäß VI. 999 Silber, patiniertes Kuromidō (Kupfer-Antimon-Arsen-Legierung),","","https://artaurea.de/wp-content/uploads/2014/03/koichi-io-whirl-vessel-x.jpg","koichi-io-whirl-vessel-x.jpg","Wirbelgefäß VI. 999 Silber, patiniertes Kuromidō (Kupfer-Antimon-Arsen-Legierung), 33 × 33 × 14 cm."
"Koichi Io","MnHq3gipaho0Iv07wkSEZi","Yes","Wirbelgefäß XII. Patiniertes Kupfer,","","https://artaurea.de/wp-content/uploads/2014/03/Whirl-Vessel-XII-41.jpg","Whirl-Vessel-XII-41.jpg","Wirbelgefäß XII. Patiniertes Kupfer, 25 x 24 x 18 cm."
"Koichi Io","MnHq3gipaho0Iv07wkSEZi","Yes","Wirbelgefäß XII. 999 Silber, patiniertes Kuromidō (Kupfer-Antimon-Arsen-Legierung),","","https://artaurea.de/wp-content/uploads/2014/03/Whirl-Vessel-XII-32.jpg","Whirl-Vessel-XII-32.jpg","Wirbelgefäß XII. 999 Silber, patiniertes Kuromidō (Kupfer-Antimon-Arsen-Legierung), 23 x 23 x 18 cm."
"Koichi Io","MnHq3gipaho0Iv07wkSEZi","Yes","Wirbelgefäß XII. 999 Silber,","","https://artaurea.de/wp-content/uploads/2014/03/Whirl-Vessel-XII-21.jpg","Whirl-Vessel-XII-21.jpg","Wirbelgefäß XII. 999 Silber, 24 x 23 x 18 cm."
"Koichi Io","MnHq3gipaho0Iv07wkSEZi","Yes","Wirbelbox. Silber 970/000,950/000, handgezogen, getrieben, montiert,","2015","https://artaurea.de/wp-content/uploads/2014/03/koichi-io-whirl-box.jpg","koichi-io-whirl-box.jpg","Wirbelbox. Silber 970/000,950/000, handgezogen, getrieben, montiert, 95x95xh85mm, 2015"
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Schale.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Keramikkunst_Schale.jpg","Angelika-Jansen_Keramikkunst_Schale.jpg","Schale."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Aufbewahrungsgefäß.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Keramikkunst_Aufbewahrungsgefaess.jpg","Angelika-Jansen_Keramikkunst_Aufbewahrungsgefaess.jpg","Aufbewahrungsgefäß."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Objekt.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Keramikkunst_Objekt3.jpg","Angelika-Jansen_Keramikkunst_Objekt3.jpg","Objekt."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Aufbewahrungsgefäß.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Aufbewahrungsgefaess_Keramik.jpg","Angelika-Jansen_Aufbewahrungsgefaess_Keramik.jpg","Aufbewahrungsgefäß."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Kegeltrichter.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Kegeltrichter_Keramik.jpg","Angelika-Jansen_Kegeltrichter_Keramik.jpg","Kegeltrichter."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Kegeltrichter.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Kegeltrichter_ceramic.jpg","Angelika-Jansen_Kegeltrichter_ceramic.jpg","Kegeltrichter."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Aufbewahrungsdose.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Aufbewahrungsdose_Keramik.jpg","Angelika-Jansen_Aufbewahrungsdose_Keramik.jpg","Aufbewahrungsdose."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Kegeltrichter.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Kegeltrichter_ceramic-art.jpg","Angelika-Jansen_Kegeltrichter_ceramic-art.jpg","Kegeltrichter."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Kugelvase.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Kugelvase_Keramik.jpg","Angelika-Jansen_Kugelvase_Keramik.jpg","Kugelvase."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Zweibauchvase.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Zweibauchvase_Keramik-1.jpg","Angelika-Jansen_Zweibauchvase_Keramik-1.jpg","Zweibauchvase."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Pokalvase.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Pokalvase_Keramik.jpg","Angelika-Jansen_Pokalvase_Keramik.jpg","Pokalvase."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Objekt.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Objekt_ceramic.jpg","Angelika-Jansen_Objekt_ceramic.jpg","Objekt."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Vasenobjekt.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Vasenobjekt_ceramic-1.jpg","Angelika-Jansen_Vasenobjekt_ceramic-1.jpg","Vasenobjekt."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Vier Schalen.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_vier-Schalen_ceramic.jpg","Angelika-Jansen_vier-Schalen_ceramic.jpg","Vier Schalen."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Große Kumme.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_grosse-Kumme_Keramik.jpg","Angelika-Jansen_grosse-Kumme_Keramik.jpg","Große Kumme."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Objekt.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Objekt_Keramik.jpg","Angelika-Jansen_Objekt_Keramik.jpg","Objekt."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Gefäßobjekt.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Gefaessobjekt_Keramik.jpg","Angelika-Jansen_Gefaessobjekt_Keramik.jpg","Gefäßobjekt."
"Angelika Jansen","hEWOpVV05Nk2Wkv6vItJh7","Yes","Gefäß.","","https://artaurea.de/wp-content/uploads/2017/09/Angelika-Jansen_Gefaess_Objekt_Keramik-2.jpg","Angelika-Jansen_Gefaess_Objekt_Keramik-2.jpg","Gefäß."
"Anne Ute Kaden","MnHq3gipaho0Iv07wkSFiq","Yes","Eheringe. Gold 585, in Sand geschmolzen.","","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_8.jpg","Anne-Ute-Kaden_Schmuck_Alloy-925_8.jpg","Eheringe. Gold 585, in Sand geschmolzen."
"Anne Ute Kaden","MnHq3gipaho0Iv07wkSFiq","Yes","Becherpaar. Silber 925, geschmiedet.","","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_12.jpg","Anne-Ute-Kaden_Schmuck_Alloy-925_12.jpg","Becherpaar. Silber 925, geschmiedet."
"Anne Ute Kaden","MnHq3gipaho0Iv07wkSFiq","Yes","Milch und Zucker. Silber 925, geschmiedet, montiert.","","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Milch-und-Zucker.jpg","Anne-Ute-Kaden_Milch-und-Zucker.jpg","Milch und Zucker. Silber 925, geschmiedet, montiert."
"Anne Ute Kaden","MnHq3gipaho0Iv07wkSFiq","Yes","Vierteiliges Besteck. Messing, Edelstahl, versilbert, geschmiedet, montiert.","","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Besteck.jpg","Anne-Ute-Kaden_Besteck.jpg","Vierteiliges Besteck. Messing, Edelstahl, versilbert, geschmiedet, montiert."
"Si-Sook Kang","hEWOpVV05Nk2Wkv6vItKt9","Yes","Gefäß. Porzellan mit Seladonglasur.","","https://artaurea.de/wp-content/uploads/2013/12/Hwang-Kang-gefaess2.jpg","Hwang-Kang-gefaess2.jpg","Gefäß. Porzellan mit Seladonglasur."
"Robert Korsikowski","hEWOpVV05Nk2Wkv6vItLwT","Yes","Herstellungsprozess. Trichterzinkung in Eichenholz.","","https://artaurea.de/wp-content/uploads/2023/06/Robert-Korsikowski_Trichterzinkung-in-Eichenholz.jpg","Robert-Korsikowski_Trichterzinkung-in-Eichenholz.jpg","Herstellungsprozess. Trichterzinkung in Eichenholz. "
"Susanna Kuschek","hEWOpVV05Nk2Wkv6vItMIF","Yes","Halsschmuck nn, 2013. Silber. Foto: Michael Zalewski","2013","https://artaurea.de/wp-content/uploads/2013/11/nn.jpg","nn.jpg","Halsschmuck nn, 2013. Silber. Foto: Michael Zalewski"
"Dominique Labordery","hEWOpVV05Nk2Wkv6vItqDP","Yes","Ringobjekt One (Eins). Geschwärztes Silber, Diamant.","","https://artaurea.de/wp-content/uploads/2015/02/one_c_print.jpg","one_c_print.jpg","Ringobjekt One (Eins). Geschwärztes Silber, Diamant."
"Dominique Labordery","hEWOpVV05Nk2Wkv6vItqDP","Yes","Tragbares Objekt C_C. Pulverbeschichtetes Silber.","","https://artaurea.de/wp-content/uploads/2015/03/C-C_d_print.jpg","C-C_d_print.jpg","Tragbares Objekt C_C. Pulverbeschichtetes Silber."
"Dominique Labordery","hEWOpVV05Nk2Wkv6vItqDP","Yes","Ringobjekt e. Silber, Feinsilber.","","https://artaurea.de/wp-content/uploads/2015/02/7_e-ring_300dpi.jpg","7_e-ring_300dpi.jpg","Ringobjekt e. Silber, Feinsilber."
"Lut Laleman","hEWOpVV05Nk2Wkv6vItMe1","Yes","Gefäße Lilien. Porzellan.","","https://artaurea.de/wp-content/uploads/2013/12/lut-laleman-lilien.jpg","lut-laleman-lilien.jpg","Gefäße Lilien. Porzellan."
"Lut Laleman","hEWOpVV05Nk2Wkv6vItMe1","Yes","Gefäße Inersection V. Porzellan.","","https://artaurea.de/wp-content/uploads/2013/12/lut-laleman-intersection-v.jpg","lut-laleman-intersection-v.jpg","Gefäße Inersection V. Porzellan. 37 x 3,5 cm, 33 x 3,5 cm. "
"Lut Laleman","hEWOpVV05Nk2Wkv6vItMe1","Yes","Gefäße. Porzellan.","","https://artaurea.de/wp-content/uploads/2013/12/lut-laleman-gefaesse.jpg","lut-laleman-gefaesse.jpg","Gefäße. Porzellan. 20 x 7,5 cm, 18,5 x 11 cm. "
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Otane DGR","","https://artaurea.de/wp-content/uploads/2015/06/2a_-RUGS-KRISTIINA-LASSUS-Otane-DGR-_A-_2011_-RGB.jpg","2a_-RUGS-KRISTIINA-LASSUS-Otane-DGR-_A-_2011_-RGB.jpg","Otane DGR"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Otane DGR","","https://artaurea.de/wp-content/uploads/2015/06/2b_-Rugs-Kristiina-Lassus_-Amb-Otane-DGR_-300dpi-15cm.jpg","2b_-Rugs-Kristiina-Lassus_-Amb-Otane-DGR_-300dpi-15cm.jpg","Otane DGR"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Okoa NL2","","https://artaurea.de/wp-content/uploads/2015/06/3a_-RUGS-KRISTIINA-LASSUS-_Okoa-NL2-_B-_2011.jpg","3a_-RUGS-KRISTIINA-LASSUS-_Okoa-NL2-_B-_2011.jpg","Okoa NL2
"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Okoa MO3","","https://artaurea.de/wp-content/uploads/2015/06/3b_-RUGS-KRISTIINA-LASSUS-_Okoa-MO3-_B_2011-_RGB.jpg","3b_-RUGS-KRISTIINA-LASSUS-_Okoa-MO3-_B_2011-_RGB.jpg","Okoa MO3"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Kuuma WH","","https://artaurea.de/wp-content/uploads/2015/06/3c_-RUGS-KRISTIINA-LASSUS-_Kuuma-WH-_A2-_2011.jpg","3c_-RUGS-KRISTIINA-LASSUS-_Kuuma-WH-_A2-_2011.jpg","Kuuma WH"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Oyo NL1","","https://artaurea.de/wp-content/uploads/2015/06/4_-RUGS-KRISTIINA-LASSUS-_Oyo-NL1.jpg","4_-RUGS-KRISTIINA-LASSUS-_Oyo-NL1.jpg","Oyo NL1"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Onoko NL2","","https://artaurea.de/wp-content/uploads/2015/06/5_-RUGS-KRISTIINA-LASSUS-_Onoko-NL2.jpg","5_-RUGS-KRISTIINA-LASSUS-_Onoko-NL2.jpg"," Onoko NL2"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Bukuma WH","","https://artaurea.de/wp-content/uploads/2015/06/6_-RUGS-KRISTIINA-LASSUS_BUKUMA-_WH.jpg","6_-RUGS-KRISTIINA-LASSUS_BUKUMA-_WH.jpg","Bukuma WH"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Akana DGR","","https://artaurea.de/wp-content/uploads/2015/06/7_-RUGS-KRISTIINA-LASSUS_AKANA-_DGR.jpg","7_-RUGS-KRISTIINA-LASSUS_AKANA-_DGR.jpg","Akana DGR"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Konko DGR","","https://artaurea.de/wp-content/uploads/2015/06/8_-RUGS-KRISTIINA-LASSUS-_Konko-DGR-_B-_2011-_-CMYK.jpg","8_-RUGS-KRISTIINA-LASSUS-_Konko-DGR-_B-_2011-_-CMYK.jpg","Konko DGR"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Uele BLUGR","","https://artaurea.de/wp-content/uploads/2015/06/11_-Rugs-Kristiina-Lassus_-UELE-BLUGR.jpg","11_-Rugs-Kristiina-Lassus_-UELE-BLUGR.jpg","Uele BLUGR"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Uele NL","","https://artaurea.de/wp-content/uploads/2015/06/11a_-RUGS-KRISTIINA-LASSUS-_Uele-NL.jpg","11a_-RUGS-KRISTIINA-LASSUS-_Uele-NL.jpg"," Uele NL"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Ululu SLT","","https://artaurea.de/wp-content/uploads/2015/06/12_-RUGS-KRISTIINA-LASSUS-_Ululu-ST.jpg","12_-RUGS-KRISTIINA-LASSUS-_Ululu-ST.jpg","Ululu SLT"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Koy SLT","","https://artaurea.de/wp-content/uploads/2015/06/13_-RUGS-KRISTIINA-LASSUS-_Koy-ST.jpg","13_-RUGS-KRISTIINA-LASSUS-_Koy-ST.jpg","Koy SLT
"
"Kristiina Lassus","MnHq3gipaho0Iv07wkSGry","Yes","Loom LS / design J.Gullichsen","","https://artaurea.de/wp-content/uploads/2015/06/14_-RUGS-KRISTIINA-LASSUS-_Loom-LS_High.jpg","14_-RUGS-KRISTIINA-LASSUS-_Loom-LS_High.jpg","Loom LS / design J.Gullichsen"
"Minsoo Lee","hEWOpVV05Nk2Wkv6vItMr5","Yes","Gefäße +,-, 2016, Engobe, Porzellan, äußeres Gefäß Ø 42 cm, H 16 cm.","2016","https://artaurea.de/wp-content/uploads/2014/11/Minsoo-Lee_Ceramic-Art_01.jpg","Minsoo-Lee_Ceramic-Art_01.jpg","Gefäße +,-, 2016, Engobe, Porzellan, äußeres Gefäß Ø 42 cm, H 16 cm."
"Minsoo Lee","hEWOpVV05Nk2Wkv6vItMr5","Yes","Gefäße +,-, Detail, 2016, Engobe, Porzellan, äußeres Gefäß Ø 42 cm, H 16 cm.","2016","https://artaurea.de/wp-content/uploads/2014/11/Minsoo-Lee_Ceramic-Art_02.jpg","Minsoo-Lee_Ceramic-Art_02.jpg","Gefäße +,-, Detail, 2016, Engobe, Porzellan, äußeres Gefäß Ø 42 cm, H 16 cm."
"Minsoo Lee","hEWOpVV05Nk2Wkv6vItMr5","Yes","Gefäße +,-, 2016, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 14 cm.","2016","https://artaurea.de/wp-content/uploads/2014/11/Minsoo-Lee_Ceramic-Art_03.jpg","Minsoo-Lee_Ceramic-Art_03.jpg","Gefäße +,-, 2016, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 14 cm."
"Minsoo Lee","hEWOpVV05Nk2Wkv6vItMr5","Yes","Gefäße +,-, 2017, Engobe, Porzellan, äußeres Gefäß Ø 42 cm, H 12 cm.","2017","https://artaurea.de/wp-content/uploads/2014/11/Minsoo-Lee_Ceramic-Art_04.jpg","Minsoo-Lee_Ceramic-Art_04.jpg","Gefäße +,-, 2017, Engobe, Porzellan, äußeres Gefäß Ø 42 cm, H 12 cm."
"Minsoo Lee","hEWOpVV05Nk2Wkv6vItMr5","Yes","Gefäße +,-, 2015, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 17 cm.","2015","https://artaurea.de/wp-content/uploads/2014/11/Minsoo-Lee_Ceramic-Art_06.jpg","Minsoo-Lee_Ceramic-Art_06.jpg","Gefäße +,-, 2015, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 17 cm."
"Minsoo Lee","hEWOpVV05Nk2Wkv6vItMr5","Yes","Gefäße +,-, Detail, 2015, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 17 cm.","2015","https://artaurea.de/wp-content/uploads/2014/11/Minsoo-Lee_Ceramic-Art_07.jpg","Minsoo-Lee_Ceramic-Art_07.jpg","Gefäße +,-, Detail, 2015, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 17 cm."
"Minsoo Lee","hEWOpVV05Nk2Wkv6vItMr5","Yes","Gefäße +,-, 2013, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 17 cm.","2013","https://artaurea.de/wp-content/uploads/2014/11/Minsoo-Lee_Ceramic-Art_09.jpg","Minsoo-Lee_Ceramic-Art_09.jpg","Gefäße +,-, 2013, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 17 cm."
"Minsoo Lee","hEWOpVV05Nk2Wkv6vItMr5","Yes","Gefäße +,-, 2016, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 17 cm.","2016","https://artaurea.de/wp-content/uploads/2014/11/Minsoo-Lee_Ceramic-Art_10.jpg","Minsoo-Lee_Ceramic-Art_10.jpg","Gefäße +,-, 2016, Engobe, Porzellan, äußeres Gefäß Ø 36 cm, H 17 cm."
"Ria Lins","5Nnn2PqcEKG4dqRP9h4dbe","Yes","Halskette Bat [Fledermaus], 2012. Silber, Seide. Foto Dries Van den Brande.","2012","https://artaurea.de/wp-content/uploads/2015/04/Bat.jpg","Bat.jpg","Halskette Bat [Fledermaus], 2012. Silber, Seide. Foto Dries Van den Brande."
